debug\2017_04_02_03_49_22_829.jpg,-0.40967631340026855,1.0
debug\2017_04_02_03_49_22_864.jpg,-0.40967631340026855,1.0
debug\2017_04_02_03_49_22_898.jpg,-0.40627697110176086,1.0
debug\2017_04_02_03_49_22_935.jpg,-0.3032401502132416,1.0
debug\2017_04_02_03_49_22_965.jpg,-0.3032401502132416,1.0
debug\2017_04_02_03_49_22_997.jpg,-0.3032401502132416,1.0
debug\2017_04_02_03_49_23_034.jpg,-0.2927156388759613,1.0
debug\2017_04_02_03_49_23_065.jpg,-0.2927156388759613,1.0
debug\2017_04_02_03_49_23_100.jpg,-0.2927156388759613,1.0
debug\2017_04_02_03_49_23_135.jpg,-0.28080764412879944,1.0
debug\2017_04_02_03_49_23_170.jpg,-0.28080764412879944,1.0
debug\2017_04_02_03_49_23_203.jpg,-0.28080764412879944,1.0
debug\2017_04_02_03_49_23_238.jpg,-0.27229174971580505,1.0
debug\2017_04_02_03_49_23_270.jpg,-0.27229174971580505,1.0
debug\2017_04_02_03_49_23_300.jpg,-0.27229174971580505,1.0
debug\2017_04_02_03_49_23_336.jpg,-0.2526751756668091,1.0
debug\2017_04_02_03_49_23_369.jpg,-0.2526751756668091,1.0
debug\2017_04_02_03_49_23_401.jpg,-0.2526751756668091,1.0
debug\2017_04_02_03_49_23_435.jpg,-0.21339401602745056,1.0
debug\2017_04_02_03_49_23_467.jpg,-0.21339401602745056,1.0
debug\2017_04_02_03_49_23_498.jpg,-0.21339401602745056,1.0
debug\2017_04_02_03_49_23_532.jpg,-0.18069937825202942,1.0
debug\2017_04_02_03_49_23_562.jpg,-0.18069937825202942,1.0
debug\2017_04_02_03_49_23_591.jpg,-0.18069937825202942,1.0
debug\2017_04_02_03_49_23_624.jpg,-0.11520335078239441,1.0
debug\2017_04_02_03_49_23_656.jpg,-0.11520335078239441,1.0
debug\2017_04_02_03_49_23_686.jpg,-0.11520335078239441,1.0
debug\2017_04_02_03_49_23_719.jpg,-0.053504373878240585,1.0
debug\2017_04_02_03_49_23_750.jpg,-0.053504373878240585,1.0
debug\2017_04_02_03_49_23_780.jpg,-0.053504373878240585,1.0
debug\2017_04_02_03_49_23_814.jpg,-0.01786675862967968,1.0
debug\2017_04_02_03_49_23_845.jpg,-0.01786675862967968,1.0
debug\2017_04_02_03_49_23_875.jpg,-0.01786675862967968,1.0
debug\2017_04_02_03_49_23_908.jpg,0.008457669988274574,1.0
debug\2017_04_02_03_49_23_937.jpg,0.008457669988274574,1.0
debug\2017_04_02_03_49_23_968.jpg,0.008457669988274574,1.0
debug\2017_04_02_03_49_24_002.jpg,0.03741416335105896,1.0
debug\2017_04_02_03_49_24_032.jpg,0.03741416335105896,1.0
debug\2017_04_02_03_49_24_061.jpg,0.03741416335105896,1.0
debug\2017_04_02_03_49_24_095.jpg,0.03150227293372154,1.0
debug\2017_04_02_03_49_24_127.jpg,0.03150227293372154,1.0
debug\2017_04_02_03_49_24_163.jpg,0.03150227293372154,1.0
debug\2017_04_02_03_49_24_199.jpg,0.03561888262629509,1.0
debug\2017_04_02_03_49_24_232.jpg,0.03561888262629509,1.0
debug\2017_04_02_03_49_24_264.jpg,0.03561888262629509,1.0
debug\2017_04_02_03_49_24_301.jpg,0.03544100746512413,0.1
debug\2017_04_02_03_49_24_332.jpg,0.03544100746512413,0.1
debug\2017_04_02_03_49_24_363.jpg,0.03544100746512413,0.1
debug\2017_04_02_03_49_24_398.jpg,0.037773557007312775,0.1
debug\2017_04_02_03_49_24_429.jpg,0.037773557007312775,0.1
debug\2017_04_02_03_49_24_459.jpg,0.037773557007312775,0.1
debug\2017_04_02_03_49_24_494.jpg,0.053141966462135315,0.1
debug\2017_04_02_03_49_24_525.jpg,0.053141966462135315,0.1
debug\2017_04_02_03_49_24_558.jpg,0.053141966462135315,0.1
debug\2017_04_02_03_49_24_594.jpg,0.058873116970062256,0.1
debug\2017_04_02_03_49_24_626.jpg,0.058873116970062256,0.1
debug\2017_04_02_03_49_24_658.jpg,0.058873116970062256,0.1
debug\2017_04_02_03_49_24_693.jpg,0.06576842814683914,0.1
debug\2017_04_02_03_49_24_725.jpg,0.06576842814683914,0.1
debug\2017_04_02_03_49_24_756.jpg,0.06576842814683914,0.1
debug\2017_04_02_03_49_24_793.jpg,0.04842783138155937,0.1
debug\2017_04_02_03_49_24_826.jpg,0.04842783138155937,0.1
debug\2017_04_02_03_49_24_860.jpg,0.04842783138155937,0.1
debug\2017_04_02_03_49_24_894.jpg,0.02188698761165142,0.1
debug\2017_04_02_03_49_24_928.jpg,0.02188698761165142,0.1
debug\2017_04_02_03_49_24_961.jpg,0.02188698761165142,0.1
debug\2017_04_02_03_49_24_998.jpg,0.03131039813160896,0.1
debug\2017_04_02_03_49_25_029.jpg,0.03131039813160896,0.1
debug\2017_04_02_03_49_25_062.jpg,0.03131039813160896,0.1
debug\2017_04_02_03_49_25_097.jpg,0.029926804825663567,0.1
debug\2017_04_02_03_49_25_127.jpg,0.029926804825663567,0.1
debug\2017_04_02_03_49_25_163.jpg,0.029926804825663567,0.1
debug\2017_04_02_03_49_25_201.jpg,0.013898721896111965,0.1
debug\2017_04_02_03_49_25_234.jpg,0.013898721896111965,0.1
debug\2017_04_02_03_49_25_266.jpg,0.013898721896111965,0.1
debug\2017_04_02_03_49_25_302.jpg,-0.0028069065883755684,0.1
debug\2017_04_02_03_49_25_336.jpg,-0.0028069065883755684,0.1
debug\2017_04_02_03_49_25_368.jpg,-0.0028069065883755684,0.1
debug\2017_04_02_03_49_25_405.jpg,-0.011644543148577213,0.1
debug\2017_04_02_03_49_25_437.jpg,-0.011644543148577213,0.1
debug\2017_04_02_03_49_25_468.jpg,-0.011644543148577213,0.1
debug\2017_04_02_03_49_25_504.jpg,-0.03592267632484436,0.1
debug\2017_04_02_03_49_25_537.jpg,-0.03592267632484436,0.1
debug\2017_04_02_03_49_25_589.jpg,-0.03592267632484436,0.1
debug\2017_04_02_03_49_25_625.jpg,-0.03289080783724785,0.1
debug\2017_04_02_03_49_25_660.jpg,-0.03289080783724785,0.1
debug\2017_04_02_03_49_25_692.jpg,-0.03289080783724785,0.1
debug\2017_04_02_03_49_25_728.jpg,-0.04812317341566086,0.1
debug\2017_04_02_03_49_25_761.jpg,-0.04812317341566086,0.1
debug\2017_04_02_03_49_25_794.jpg,-0.04812317341566086,0.1
debug\2017_04_02_03_49_25_830.jpg,-0.06090212240815163,0.1
debug\2017_04_02_03_49_25_863.jpg,-0.06090212240815163,0.1
debug\2017_04_02_03_49_25_894.jpg,-0.06090212240815163,0.1
debug\2017_04_02_03_49_25_930.jpg,-0.05679364874958992,0.1
debug\2017_04_02_03_49_25_962.jpg,-0.05679364874958992,0.1
debug\2017_04_02_03_49_25_992.jpg,-0.05679364874958992,0.1
debug\2017_04_02_03_49_26_029.jpg,-0.03890833631157875,0.1
debug\2017_04_02_03_49_26_063.jpg,-0.03890833631157875,0.1
debug\2017_04_02_03_49_26_095.jpg,-0.03890833631157875,0.1
debug\2017_04_02_03_49_26_131.jpg,-0.03415330499410629,0.1
debug\2017_04_02_03_49_26_167.jpg,-0.03415330499410629,0.1
